#! FIELDS sw file.free der_sw
#! SET min_sw -4.654033001932937
#! SET max_sw 1.2797836145380672
#! SET nbins_sw 101
#! SET periodic_sw false
  -4.654033002   57.310347901   -0.053930438
  -4.594694836   57.216820106   -3.581132878
  -4.535356670   55.948123464  -51.734270318
  -4.476018503   51.911598314  -81.379576971
  -4.416680337   47.730712667  -50.204986878
  -4.357342171   44.721145404  -60.083969771
  -4.298004005   42.529117310  -20.274100821
  -4.238665839   41.198868989  -31.448496942
  -4.179327673   38.153941020  -82.588155464
  -4.119989506   33.301019181  -75.020942398
  -4.060651340   27.241954507  -88.986371898
  -4.001313174   22.206699948  -52.360537255
  -3.941975008   18.134690590  -65.802934505
  -3.882636842   15.046846498  -55.918564066
  -3.823298676   11.825893762  -62.226828463
  -3.763960509    9.765906456  -54.938666178
  -3.704622343    7.453120886  -15.664100207
  -3.645284177    5.900642000  -32.502708340
  -3.585946011    4.121898835   -6.212523365
  -3.526607845    2.805161194  -22.099210080
  -3.467269679    1.624859167  -22.003062999
  -3.407931512    0.747083495   -5.145355282
  -3.348593346    0.336715843    2.810018678
  -3.289255180    0.300304014    4.740847417
  -3.229917014    0.159356127    0.159499159
  -3.170578848    0.000000000    9.377332991
  -3.111240682    0.293803760    2.670593273
  -3.051902515    0.232549956    4.876581592
  -2.992564349    0.105772641   14.253455945
  -2.933226183    0.345292141    4.342747507
  -2.873888017    0.343891968   -0.992029988
  -2.814549851    0.381536200    3.909371917
  -2.755211685    0.905680259    1.941282173
  -2.695873518    1.335084271    9.692560979
  -2.636535352    1.619307596    1.293896191
  -2.577197186    1.830392785   14.946282435
  -2.517859020    2.806682586   14.451879559
  -2.458520854    3.652223972   21.707341124
  -2.399182688    4.912553129   17.798410717
  -2.339844522    5.733025158   24.185928891
  -2.280506355    6.848032979   27.748187231
  -2.221168189    8.285528286   21.774433840
  -2.161830023    9.698119942   24.609427404
  -2.102491857   10.741219819   15.657329502
  -2.043153691   12.285957876   28.781619052
  -1.983815525   13.332016377   29.729616727
  -1.924477358   14.832439844   15.732098580
  -1.865139192   16.083195179   26.502838378
  -1.805801026   17.005564254   12.397462269
  -1.746462860   17.909490839   27.563913461
  -1.687124694   19.144935176    5.735624517
  -1.627786528   20.144033946   23.169987199
  -1.568448361   21.050426466   40.243686988
  -1.509110195   22.130832329   20.876213761
  -1.449772029   22.834246893   27.091315999
  -1.390433863   24.246373938   17.956802391
  -1.331095697   24.522996460   -2.938393091
  -1.271757531   25.730378502   14.465500736
  -1.212419364   26.047661209    8.626333103
  -1.153081198   27.192073670    5.943605937
  -1.093743032   27.386839896   -6.276171399
  -1.034404866   28.474104287   27.084081257
  -0.975066700   29.479884461   -0.929537136
  -0.915728534   29.297882266   -4.487699865
  -0.856390367   30.329194293   26.150992893
  -0.797052201   31.164438466    3.975771322
  -0.737714035   31.544915479   27.556773871
  -0.678375869   32.647844520    3.246623114
  -0.619037703   33.301146302   13.908232848
  -0.559699537   34.223146278    2.751003668
  -0.500361370   35.396515311   17.467927418
  -0.441023204   36.306839889    9.995460110
  -0.381685038   38.369049755   54.872807232
  -0.322346872   40.345740687   37.761548293
  -0.263008706   42.883116615   31.200767153
  -0.203670540   45.900644284   56.068121891
  -0.144332373   49.442351239   47.841524884
  -0.084994207   50.516210475    1.615683334
  -0.025656041   50.916028120    2.544453005
   0.033682125   51.028918824   11.018224006
   0.093020291   51.452718837    8.447836174
   0.152358457   51.631242214   16.462310302
   0.211696624   52.120283215   -5.553880897
   0.271034790   52.283285410    0.758486775
   0.330372956   52.628795963    7.552999881
   0.389711122   52.842119316   14.628960857
   0.449049288   53.097698952   -6.925777821
   0.508387454   53.284804513   -1.483451315
   0.567725621   53.560214225    1.473853349
   0.627063787   53.737007015    1.561919405
   0.686401953   53.707644759    7.981118907
   0.745740119   53.953142398   10.605643663
   0.805078285   53.748014154    3.392052991
   0.864416451   53.774843847    4.760489815
   0.923754618   53.149123876  -21.734364659
   0.983092784   52.515628160  -10.680613769
   1.042430950   52.499505374    4.068172367
   1.101769116   53.342654835   11.133503156
   1.161107282   54.852682292   33.694044796
   1.220445448   56.711176204   25.291910476
   1.279783615   57.278242873    3.046633162
