#! FIELDS sw file.free der_sw
#! SET min_sw -4.619489816996247
#! SET max_sw 1.303298955865938
#! SET nbins_sw 101
#! SET periodic_sw false
  -4.619489817   57.409381380   -1.283658414
  -4.560261929   56.839666665  -24.169748823
  -4.501034042   53.380866349  -70.709352255
  -4.441806154   49.559835526  -64.718435795
  -4.382578266   45.837640258  -38.757359582
  -4.323350378   43.850812525  -24.964436492
  -4.264122491   42.260968117  -22.518310769
  -4.204894603   40.270026488  -58.708591986
  -4.145666715   36.034476433 -108.536415655
  -4.086438827   30.121959054 -107.536443335
  -4.027210940   24.834059864  -95.232676388
  -3.967983052   20.418541600  -66.167834431
  -3.908755164   16.628791924  -52.300352740
  -3.849527277   13.951816382  -59.171209559
  -3.790299389   11.382119353  -52.033603341
  -3.731071501    8.781234406  -36.456498530
  -3.671843613    7.238706865  -25.992562629
  -3.612615726    5.240762944  -21.862633171
  -3.553387838    3.583024738  -27.706320272
  -3.494159950    2.486191085  -12.746699467
  -3.434932062    1.536792437   -6.467536552
  -3.375704175    0.851867584   -6.301022022
  -3.316476287    0.485129079   -0.526997403
  -3.257248399    0.319671806   12.529125578
  -3.198020512    0.523460308    0.283628920
  -3.138792624    0.325604816    1.217095163
  -3.079564736    0.325394105   -1.412487764
  -3.020336848    0.000000000  -15.503249427
  -2.961108961    0.210159668    6.356465145
  -2.901881073    0.400796310    4.147688788
  -2.842653185    0.515873735   -6.554536629
  -2.783425297    0.842368119    3.426337696
  -2.724197410    0.929649118    8.103902871
  -2.664969522    1.310019120   16.755540021
  -2.605741634    1.836771478    2.398510977
  -2.546513746    2.049443817   20.325909117
  -2.487285859    3.330622293   21.799052185
  -2.428057971    4.312706929    3.947223449
  -2.368830083    5.321714450   24.758640158
  -2.309602196    6.187752407   20.700156158
  -2.250374308    7.764858433   46.050118987
  -2.191146420    9.272540786   16.877045859
  -2.131918532   10.286216829   24.202885619
  -2.072690645   11.855546616   28.908117858
  -2.013462757   13.273631818   10.530484565
  -1.954234869   14.270761981   29.763675822
  -1.895006981   15.760892153   24.428354606
  -1.835779094   16.733725366   29.342452388
  -1.776551206   18.021519768   15.933392473
  -1.717323318   18.869223487   14.158499908
  -1.658095431   20.309510136   26.376750549
  -1.598867543   21.063190983    4.087929160
  -1.539639655   22.284478790   29.781875279
  -1.480411767   23.021176713    4.222103390
  -1.421183880   23.511790040    8.832549420
  -1.361955992   25.125534298   26.024107421
  -1.302728104   25.770765483   16.206429423
  -1.243500216   26.533120441   10.401149584
  -1.184272329   27.196791709   14.259084608
  -1.125044441   28.091433418    1.870593088
  -1.065816553   28.874920659   10.405083363
  -1.006588666   29.697584944    4.118194344
  -0.947360778   30.342945735    4.765099324
  -0.888132890   30.538381412    4.156086678
  -0.828905002   30.991420484   22.973462033
  -0.769677115   32.330427514   20.151778617
  -0.710449227   32.682662431   13.851793501
  -0.651221339   33.435963027   21.810436330
  -0.591993451   34.772880004   11.855331738
  -0.532765564   35.459689179   27.370129992
  -0.473537676   36.652201944   32.718438781
  -0.414309788   38.147213614   10.850435826
  -0.355081901   39.433045572   26.164240482
  -0.295854013   41.454874755    8.665508373
  -0.236626125   44.364201589   76.731834000
  -0.177398237   48.822561499   45.989550408
  -0.118170350   50.979687221   24.191981250
  -0.058942462   50.729317396   -1.384237411
   0.000285426   50.261308159    0.116732618
   0.059513314   50.989213273    5.959010736
   0.118741201   50.905566975   -8.627730172
   0.177969089   50.417890560    9.983546304
   0.237196977   51.503945840   20.622244491
   0.296424864   52.218808674   -2.634801748
   0.355652752   52.978318783   18.082736472
   0.414880640   53.671964476   14.560035922
   0.474108528   53.768508650   -2.323925787
   0.533336415   53.616135136   -8.224760211
   0.592564303   53.673644085   17.982489644
   0.651792191   54.049045630   -7.551521201
   0.711020079   54.128716788    5.689791525
   0.770247966   54.372599061    2.058981416
   0.829475854   54.208899260    8.576771618
   0.888703742   54.231993323   -0.970600608
   0.947931629   52.876144557  -28.212427500
   1.007159517   51.873467272    4.952225117
   1.066387405   51.846043817   -5.944559024
   1.125615293   52.872052047   28.934479191
   1.184843180   55.425930980   45.139439900
   1.244071068   57.060372131   15.879333013
   1.303298956   57.424230518    0.143019810
