#! FIELDS sw file.free der_sw
#! SET min_sw -4.624710181683254
#! SET max_sw 1.293639349965894
#! SET nbins_sw 101
#! SET periodic_sw false
  -4.624710182   57.490691552   -0.115343723
  -4.565526686   57.379772371   -5.796082618
  -4.506343191   55.414273864  -51.147006921
  -4.447159696   51.633738214  -70.991760513
  -4.387976200   48.094798245  -58.051627107
  -4.328792705   45.775231368  -17.000402990
  -4.269609210   43.724552004  -32.756601654
  -4.210425714   40.656439223  -55.696153266
  -4.151242219   35.561138800 -111.848304397
  -4.092058724   29.458124124  -89.072494120
  -4.032875229   24.039254596  -87.603879406
  -3.973691733   19.644550275  -70.940371914
  -3.914508238   16.076324777  -61.600993111
  -3.855324743   13.181418096  -53.031397132
  -3.796141247   10.870221180  -39.187747768
  -3.736957752    8.719655182  -26.004753143
  -3.677774257    6.925498153  -35.671430304
  -3.618590761    5.333943972  -18.697459828
  -3.559407266    3.761877418  -26.512208828
  -3.500223771    2.588140937  -34.909621741
  -3.441040275    1.440964830   -7.096432171
  -3.381856780    1.022992100   -4.722992992
  -3.322673285    0.672675152   -8.158470481
  -3.263489789    0.395832709  -12.449892390
  -3.204306294    0.290191049   -0.249438836
  -3.145122799    0.000000000  -11.030675839
  -3.085939303    0.075639823   -2.897658633
  -3.026755808    0.410580449    0.926099954
  -2.967572313    0.312195381    2.005511462
  -2.908388818    0.215153361   20.034233571
  -2.849205322    0.686363088    5.164612145
  -2.790021827    0.748421114    4.757270233
  -2.730838332    0.801947075    5.902348823
  -2.671654836    1.548775948   -2.057828781
  -2.612471341    1.778374131    5.455152249
  -2.553287846    2.467439304   16.687819545
  -2.494104350    3.144959799   12.286524401
  -2.434920855    4.005114507   15.150001119
  -2.375737360    5.114693334   17.651578773
  -2.316553864    6.161449664   22.682211241
  -2.257370369    7.479599024   21.331590910
  -2.198186874    8.305511138   23.769370350
  -2.139003378    9.980991902    6.101828976
  -2.079819883   11.427738607   28.710831026
  -2.020636388   12.307145356   16.513540345
  -1.961452892   13.363611459    4.768605349
  -1.902269397   14.744113564   31.037657201
  -1.843085902   15.715480321   30.313728029
  -1.783902406   16.986133158   20.627217889
  -1.724718911   17.769706121   20.541697218
  -1.665535416   19.215656002    3.402867209
  -1.606351921   20.370571268   14.647526574
  -1.547168425   21.253136762   23.468769126
  -1.487984930   22.424964411    3.314990978
  -1.428801435   23.225788339   34.465396441
  -1.369617939   23.967226452   13.282214492
  -1.310434444   24.698255167   14.352533881
  -1.251250949   25.928663382   23.814657632
  -1.192067453   26.344371975   13.789374448
  -1.132883958   26.716085888   -4.520690501
  -1.073700463   28.039724636   15.339816577
  -1.014516967   28.553531785   10.177980357
  -0.955333472   28.950247257   10.577180714
  -0.896149977   29.696140088   12.103607703
  -0.836966481   30.578139581   10.148233042
  -0.777782986   31.206434113   15.466247739
  -0.718599491   31.859382549   14.447984748
  -0.659415995   32.640787286    7.710096396
  -0.600232500   33.285691825    5.378317507
  -0.541049005   34.487158860    8.067984635
  -0.481865510   35.731655818    8.908776608
  -0.422682014   37.168394578   19.277883798
  -0.363498519   38.603781464   34.010472520
  -0.304315024   40.788084859   14.675222054
  -0.245131528   44.046936828   54.887794361
  -0.185948033   47.218358579   63.642363846
  -0.126764538   48.900068042   38.156877400
  -0.067581042   50.191765572    0.208107491
  -0.008397547   50.453949577   10.045279445
   0.050785948   50.703130259    2.550544897
   0.109969444   50.976766826   10.557717361
   0.169152939   51.428131271    7.455246192
   0.228336434   51.616926311   13.836433094
   0.287519930   51.800189693    2.433252169
   0.346703425   52.350183786    1.680974757
   0.405886920   52.545225906   -0.113661125
   0.465070416   52.454137665    6.289216282
   0.524253911   52.548354002   17.787963101
   0.583437406   53.352501131    1.318960453
   0.642620901   53.260436775   -1.742178428
   0.701804397   53.599387088    9.000817715
   0.760987892   53.676059027    9.669558696
   0.820171387   53.659892776    3.757211091
   0.879354883   53.371135198  -12.941823080
   0.938538378   52.601311904  -11.644528395
   0.997721873   51.942168417    6.155141546
   1.056905369   52.223384372   16.522005879
   1.116088864   53.327202192   31.970513876
   1.175272359   54.971877028   32.196300862
   1.234455855   56.985382303   25.300408976
   1.293639350   57.481398525    1.283730811
